Symbol,Name,Last,Change,%Chg,High,Low,Volume,Time
IART,"Integra Lifesciences",55.4,1.05,+1.93%,55.63,54.55,491100,2022-07-25
IBKR,"Interactive Brokers",57.08,0.64,+1.13%,57.19,56.16,658300,2022-07-25
IBOC,"Intl Bancshares",42.53,0.8,+1.92%,42.72,41.79,171700,2022-07-25
ICUI,"I C U Medical Inc",168.95,-3.77,-2.18%,171.88,168.54,292400,2022-07-25
IDA,"Idacorp Inc",107.44,1.45,+1.37%,107.56,105.7,131100,2022-07-25
IIVI,"I I V I Inc",51.14,-0.65,-1.26%,51.51,50.4,1243000,2022-07-25
INGR,"Ingredion Inc",88.92,1.82,+2.09%,89.12,87.3,239700,2022-07-25
IPGP,"Ipg Photonics Corp",100.06,-0.2,-0.20%,100.53,98.78,245100,2022-07-25
IRDM,"Iridium Comm Inc",39.81,0.44,+1.12%,40,39.11,368600,2022-07-25
IRT,"Independence Realty Trust Inc",21.31,-0.2,-0.93%,21.6,21.19,1565900,2022-07-25
ITT,"ITT Inc",70.19,-0.36,-0.51%,70.75,69.75,230200,2022-07-25
JAZZ,"Jazz Pharma Plc",157.66,0.13,+0.08%,159.29,156.85,434200,2022-07-25
JBGS,"Jbg Smith Properties",24.7,0.02,+0.08%,25.05,24.59,520000,2022-07-25
JBL,"Jabil Circuit",54.8,-0.02,-0.04%,55.11,54.43,649000,2022-07-25
JBLU,"Jetblue Airways Cp",8.44,0.07,+0.84%,8.52,8.29,6855200,2022-07-25
JEF,"Jefferies Financial Group Inc",30.97,-0.25,-0.80%,31.4,30.86,1420100,2022-07-25
JHG,"Janus Henderson Group Plc",24.77,0.1,+0.41%,24.83,24.44,928400,2022-07-25
JLL,"Jones Lang Lasalle Inc",185.75,1.68,+0.91%,187.51,183.74,259800,2022-07-25
JWN,Nordstrom,23.51,-0.03,-0.13%,23.96,22.8,5531200,2022-07-25
KBH,"KB Home",31.74,-0.68,-2.10%,32.26,31.42,1293100,2022-07-25
KBR,"KBR Inc",51.03,0.52,+1.03%,51.14,49.99,680700,2022-07-25
KD,"Kyndryl Hldgs Inc",10.47,0.05,+0.48%,10.69,10.39,2374800,2022-07-25
KEX,"Kirby Corp",62.65,1.47,+2.40%,62.75,60.15,262300,2022-07-25
KMPR,"Kemper Corp",48.57,1.3,+2.75%,48.9,47.28,234300,2022-07-25
KMT,"Kennametal Inc",24.97,0.37,+1.50%,25.1,24.37,599200,2022-07-25
KNSL,"Kinsale Capital Group Inc",227.61,1.84,+0.81%,229.71,223.46,106100,2022-07-25
KNX,"Knight-Swift Transporation Inc",50.88,-0.29,-0.57%,51.18,50.47,1366000,2022-07-25
KRC,"Kilroy Realty Corp",53.61,0.83,+1.57%,53.87,52.64,575000,2022-07-25
KRG,"Kite Realty Group Trust",18.96,0.26,+1.39%,19,18.53,1203800,2022-07-25
KSS,"Kohl's Corp",28.96,-1.3,-4.30%,30.32,28.73,3883600,2022-07-25
LAD,"Lithia Motors",255.43,-9.04,-3.42%,267.01,254.44,511700,2022-07-25
LAMR,"Lamar Advertis A",96.22,0.08,+0.08%,96.61,95.36,439900,2022-07-25
LANC,"Lancaster Colony Cor",131.3,1.67,+1.29%,133.02,129.59,144100,2022-07-25
LEA,"Lear Corp",142.82,1.65,+1.17%,143.44,140.23,354100,2022-07-25
LECO,"Lincoln Elec Holdings",129.14,1.48,+1.16%,129.49,127.14,298800,2022-07-25
LEG,"Leggett & Platt Inc",38.71,-0.24,-0.62%,39.1,38.49,967400,2022-07-25
LFUS,"Littelfuse Inc",259.35,1.31,+0.51%,259.77,256.02,79200,2022-07-25
LHCG,"LHC Group Inc",162.84,-0.4,-0.25%,163.5,162.05,144700,2022-07-25
LII,"Lennox International",224.35,-3.31,-1.45%,228.29,222.26,327800,2022-07-25
LITE,"Lumentum Holdings",84.46,-0.56,-0.66%,85,83.33,276200,2022-07-25
LIVN,"Livanova Plc OR Sh",61.24,0.64,+1.06%,62.57,60.59,299800,2022-07-25
LNW,"Light & Wonder Inc",49.49,0.03,+0.06%,50.04,48.48,261000,2022-07-25
LOPE,"Grand Canyon Educati",94.69,0.78,+0.83%,95.26,93.82,265900,2022-07-25
LPX,"Louisiana-Pacific Corp",61.31,-0.27,-0.44%,61.95,61.04,1067100,2022-07-25
LSCC,"Lattice Semicond",56.82,-0.41,-0.72%,56.98,55.76,878400,2022-07-25
LSI,"Life Storage",117.96,0.27,+0.23%,118.13,116.79,421000,2022-07-25
LSTR,"Landstar System",148.15,-1.08,-0.72%,150.3,147.48,273400,2022-07-25
M,"Macy's Inc",18.1,-0.19,-1.04%,18.57,17.81,6996000,2022-07-25
MAC,"Macerich Company",10.29,0.09,+0.88%,10.3,10.11,1487400,2022-07-25
MAN,"Manpower Inc",76.22,0.52,+0.69%,76.86,75.22,355000,2022-07-25
