Symbol,Name,Last,Change,%Chg,High,Low,Volume,Time
WIRE,"Encore Wire Cp",110.75,1.42,+1.30%,112.41,109,309300,2022-07-25
WNC,"Wabash National Corp",16.15,0.2,+1.25%,16.3,15.78,246400,2022-07-25
WRE,"Washington Real Estate Investment",21.59,0.23,+1.08%,21.74,21.25,467800,2022-07-25
WRLD,"World Acceptance Cp",119.98,0.17,+0.14%,123.2,118.96,38500,2022-07-25
WSFS,"WSFS Financial Corp",42.82,0.69,+1.64%,43.41,42.15,311500,2022-07-25
WSR,"Whitestone REIT",10.83,0.09,+0.84%,10.94,10.76,200500,2022-07-25
WW,"Weight Watchers International Inc",6.72,-0.09,-1.32%,6.96,6.66,991100,2022-07-25
WWW,"Wolverine World Wide",22.29,-0.37,-1.63%,22.57,21.86,604900,2022-07-25
XHR,"Xenia Hotels & Resorts Inc",15.91,0.38,+2.45%,16.04,15.38,399500,2022-07-25
XNCR,"Xencor Inc",29.03,-0.15,-0.51%,29.26,28.52,205000,2022-07-25
XPEL,"Xpel Technologies",59.56,-1.56,-2.55%,61.11,59.28,106100,2022-07-25
XPER,"Xperi Holding Corp",15.74,-0.21,-1.32%,16.07,15.59,376700,2022-07-25
YELP,"Yelp Inc",30.43,0,0.00%,30.76,30.15,689400,2022-07-25
ZEUS,"Olympic Steel Inc",27.49,1.28,+4.88%,27.62,26.18,40600,2022-07-25
ZIMV,"Zimvie Inc",17.93,0.91,+5.35%,17.95,16.77,169600,2022-07-25
ZUMZ,"Zumiez Inc",27.65,-0.32,-1.14%,28.57,27.14,354100,2022-07-25
ZYXI,"Zynex Inc",7.74,0.14,+1.84%,7.78,7.57,140000,2022-07-25
"Downloaded from Barchart.com as of 07-25-2022 07:19pm CDT"
