Symbol,Name,Last,Change,%Chg,High,Low,Volume,Time
EQT,"Eqt Corp",41.73,0.87,+2.13%,42.32,40.86,2855700,2023-08-03
ES,"Eversource Energy",68.12,-1.68,-2.41%,69.47,68.02,1818800,2023-08-03
ESS,"Essex Property Trust",244.17,-0.45,-0.18%,244.28,237.88,383100,2023-08-03
ETN,"Eaton Corp",217.1,-1.77,-0.81%,219.44,215.64,2133100,2023-08-03
ETR,"Entergy Corp",98.28,-3.12,-3.08%,100.77,97.67,1698100,2023-08-03
ETSY,"Etsy Inc",82.92,-13.15,-13.69%,89.78,82.48,11508300,2023-08-03
EW,"Edwards Lifesciences Corp",80,-0.38,-0.47%,80.64,79.3,3131100,2023-08-03
EXC,"Exelon Corp",40.5,-1,-2.41%,41.25,40.43,4358300,2023-08-03
EXPD,"Expeditors Intl",124.43,0,0.00%,125.38,123.27,666000,2023-08-03
EXR,"Extra Space Storage Inc",139.45,2.6,+1.90%,139.5,135.15,2298900,2023-08-03
F,"Ford Motor Company",13.1,0.06,+0.46%,13.14,12.86,52073098,2023-08-03
FCX,"Freeport-Mcmoran Inc",43.05,0.48,+1.13%,43.4,42.16,8561000,2023-08-03
FDS,"Factset Research Systems Inc",431.04,-3.06,-0.70%,437.2,430.66,373600,2023-08-03
FFIV,"F5 Inc",161.31,2.4,+1.51%,162.83,157.55,678900,2023-08-03
FIS,"Fidelity National Information Services",57.29,-2.22,-3.73%,59.28,57.16,6550200,2023-08-03
FITB,"Fifth Third Bancorp",28.48,0.11,+0.39%,28.73,27.93,4886900,2023-08-03
FMC,"FMC Corp",90.99,-1.83,-1.97%,92.77,89.68,1839900,2023-08-03
FOX,"Fox Corp Cl B",30.99,-0.27,-0.86%,31.3,30.73,1714600,2023-08-03
FOXA,"Fox Corp Cl A",32.96,-0.37,-1.11%,33.3,32.72,3655300,2023-08-03
FRT,"Federal Realty Investment Trust",102.63,1.89,+1.88%,102.95,100.08,996200,2023-08-03
FTNT,"Fortinet Inc",75.76,1.44,+1.94%,76,74.15,6102200,2023-08-03
FTV,"Fortive Corp",78.16,-0.12,-0.15%,78.31,77.32,2172800,2023-08-03
GE,"General Electric Company",112.36,0.39,+0.35%,113.17,111.55,3470400,2023-08-03
GEN,"Gen Digital Inc",18.62,-0.13,-0.69%,18.81,18.5,5271600,2023-08-03
GILD,"Gilead Sciences Inc",75.53,-0.15,-0.20%,75.82,75.17,5748800,2023-08-03
GIS,"General Mills",74.52,-0.93,-1.23%,75.77,74.44,3571600,2023-08-03
GL,"Globe Life Inc",114,0.57,+0.50%,114.75,112.6,455300,2023-08-03
GLW,"Corning Inc",33.57,-0.24,-0.71%,33.84,33.15,5121800,2023-08-03
GM,"General Motors Company",36.92,-0.47,-1.26%,37.19,36.63,14760601,2023-08-03
GNRC,"Generac Holdings Inc",110.77,-5.18,-4.47%,117.32,110.32,4300800,2023-08-03
GOOG,"Alphabet Cl C",128.77,0.13,+0.10%,129.77,127.78,15086101,2023-08-03
GOOGL,"Alphabet Cl A",128.45,0.07,+0.05%,129.38,127.42,20159500,2023-08-03
GS,"Goldman Sachs Group",353.16,2.06,+0.59%,355.21,348.62,1840400,2023-08-03
HAL,"Halliburton Company",39.69,0.66,+1.69%,39.99,38.96,8055600,2023-08-03
HAS,"Hasbro Inc",65.09,0.72,+1.12%,67.89,64.49,4087000,2023-08-03
HD,"Home Depot",329.85,1.35,+0.41%,332.1,327.64,2452300,2023-08-03
HES,"Hess Corp",151.94,2.48,+1.66%,154.73,149.11,1682700,2023-08-03
HIG,"Hartford Financial Services Group",72.6,0.41,+0.57%,72.9,71.5,1214700,2023-08-03
HLT,"Hilton Inc",150.66,-2.58,-1.68%,151.28,148.26,2219400,2023-08-03
HOLX,"Hologic Inc",76.18,0.51,+0.67%,76.44,75,1757100,2023-08-03
HPE,"Hewlett Packard Enterprise Comp",17.32,0.08,+0.46%,17.42,16.92,9536199,2023-08-03
