Symbol,Name,Last,Change,%Chg,High,Low,Volume,Time
OC,"Owens Corning Inc",85.33,-4.3,-4.80%,89.7461,85.28,841600,2022-08-26
OFC,"Corporate Office Properties",26.36,-0.41,-1.53%,26.84,26.27,472700,2022-08-26
OGE,"Oge Energy Corp",41.5,-0.61,-1.45%,42.18,41.47,751200,2022-08-26
OGS,"One Gas Inc",80.77,-0.75,-0.92%,81.75,80.54,162700,2022-08-26
OHI,"Omega Healthcare Investors",32.8,-0.23,-0.70%,33.28,32.645,1517100,2022-08-26
OLED,"Universal Display",112.38,-6.95,-5.82%,120.61,112.25,478500,2022-08-26
OLLI,"Ollies Bargain CS",61.13,-4.64,-7.05%,66.56,61.11,1211500,2022-08-26
OLN,"Olin Corp",56.48,-1.88,-3.22%,58.88,56.46,788200,2022-08-26
OMCL,"Omnicell Inc",108.2,-2.85,-2.57%,111.18,107.71,407900,2022-08-26
ONB,"Old National Bncp",17.18,-0.31,-1.77%,17.58,17.17,1041300,2022-08-26
OPCH,"Option Care Health Inc",31.59,-1.18,-3.60%,32.87,31.56,863900,2022-08-26
ORA,"Ormat Technologies",94.66,-1.77,-1.84%,97.63,94.28,414800,2022-08-26
ORI,"Old Republic International Corp",24.02,-0.29,-1.19%,24.4,24.02,1208800,2022-08-26
OSK,"Oshkosh Truck Corp",81.23,-3.29,-3.89%,84.83,81.22,264400,2022-08-26
OZK,"Bank Ozk",41.29,-0.88,-2.09%,42.42,41.23,380000,2022-08-26
PACW,"Pacwest Bancorp",27.29,-1.22,-4.28%,28.68,27.28,677200,2022-08-26
PB,"Prosperity Bancshares",72.51,-1.39,-1.88%,74.33,72.49,337900,2022-08-26
PCH,"Potlatch Cp",46.75,-1.35,-2.81%,48.28,46.73,279900,2022-08-26
PCTY,"Paylocity Holdings Corp",245.77,-4.11,-1.64%,250.24,243.98,240600,2022-08-26
PDCE,"Pdc Energy Inc",67.32,-1.17,-1.71%,68.88,66.54,764100,2022-08-26
PDCO,"Patterson Companies",28.75,-0.62,-2.11%,29.53,28.73,1042200,2022-08-26
PEB,"Pebblebrook Hotel Trust",18.35,-0.92,-4.77%,19.32,18.335,1074100,2022-08-26
PEN,"Penumbra Inc",165.87,-3.21,-1.90%,170.78,164.04,473600,2022-08-26
PFGC,"Performance Food Group Company",50.73,-0.86000000000001,-1.67%,51.84,50.31,2054900,2022-08-26
PGNY,"Progyny Inc",41.67,-2.18,-4.97%,44.06,41.41,314100,2022-08-26
PII,"Polaris Industries Inc",116.97,-4.89,-4.01%,122.72,116.945,430600,2022-08-26
PK,"Park Hotels & Resorts Inc",14.22,-0.62,-4.18%,14.83,14.16,2847300,2022-08-26
PNFP,"Pinnacle Finl Ptnrs",82.04,-2.31,-2.74%,84.99,82.04,317700,2022-08-26
PNM,"PNM Resources Inc",47.61,-0.25,-0.52%,47.96,47.56,241700,2022-08-26
POR,"Portland General Electric Company",52.57,-1.08,-2.01%,53.67,52.57,498200,2022-08-26
POST,"Post Holdings Inc",87.09,-1.89,-2.12%,89.12,86.94,300400,2022-08-26
POWI,"Power Integratn",76.38,-3.85,-4.80%,80.51,76.37,307900,2022-08-26
PPC,"Pilgrim's Pride",29.17,-0.77,-2.57%,30.13,29.12,678500,2022-08-26
PRGO,"Perrigo Company",39.16,-1.13,-2.80%,40.59,39.15,552400,2022-08-26
